title,summary,authors,published,link
"Large Linear Magnetoresistance and Shubnikov-de Hass Oscillations in
  Single Crystals of YPdBi Heusler Topological Insulators","We report the observation of a large linear magnetoresistance (MR) and
Shubnikov-de Hass (SdH) quantum oscillations in single crystals of YPdBi
Heusler topological insulators. Owning to the successfully obtained the
high-quality YPdBi single crystals, large non-saturating linear MR of as high
as 350% at 5K and over 120% at 300 K under a moderate magnetic field of 7 T is
observed. In addition to the large, field-linear MR, the samples exhibit
pronounced SdH quantum oscillations at low temperature. Analysis of the SdH
data manifests that the high-mobility bulk electron carriers dominate the
magnetotransport and are responsible for the observed large linear MR in YPdBi
crystals. These findings imply that the Heusler-based topological insulators
have superiorities for investigating the novel quantum transport properties and
developing the potential applications.","['Wenhong Wang', 'Yin Du', 'Guizhou Xu', 'Xiaoming Zhang', 'Enke Liu', 'Zhongyuan Liu', 'Youguo Shi', 'Jinglan Chen', 'Guangheng Wu', 'Xixiang Zhang']",2013-07-11T08:59:29Z,http://arxiv.org/abs/1307.3022v1
Parallel field magnetoresistance in topological insulator thin films,"We report that the finite thickness of three-dimensional topological
insulator (TI) thin films produces an observable magnetoresistance (MR) in
phase coherent transport in parallel magnetic fields. The MR data of Bi2Se3 and
(Bi,Sb)2Te3 thin films are compared with existing theoretical models of
parallel field magnetotransport. We conclude that the TI thin films bring
parallel field transport into a unique regime in which the coupling of surface
states to bulk and to opposite surfaces is indispensable for understanding the
observed MR. The {\beta} parameter extracted from parallel field MR can in
principle provide a figure of merit for searching TI compounds with more
insulating bulk than existing materials.","['C. J. Lin', 'X. Y. He', 'J. Liao', 'X. X. Wang', 'V. Sacksteder IV', 'W. M. Yang', 'T. Guan', 'Q. M. Zhang', 'L. Gu', 'G. Y. Zhang', 'C. G. Zeng', 'X. Dai', 'K. H. Wu', 'Y. Q. Li']",2013-07-27T07:56:03Z,http://arxiv.org/abs/1307.7228v1
Polynomial Term Structure Models,"This article discuss a class of tractable model in the form of polynomial
type.","['Si Cheng', 'Michael R. Tehranchi']",2014-04-24T17:29:54Z,http://arxiv.org/abs/1404.6190v2
A Study of Local Binary Pattern Method for Facial Expression Detection,"Face detection is a basic task for expression recognition. The reliability of
face detection & face recognition approach has a major role on the performance
and usability of the entire system. There are several ways to undergo face
detection & recognition. We can use Image Processing Operations, various
classifiers, filters or virtual machines for the former. Various strategies are
being available for Facial Expression Detection. The field of facial expression
detection can have various applications along with its importance & can be
interacted between human being & computer. Many few options are available to
identify a face in an image in accurate & efficient manner. Local Binary
Pattern (LBP) based texture algorithms have gained popularity in these years.
LBP is an effective approach to have facial expression recognition & is a
feature-based approach.","['Ms. Drashti H. Bhatt', 'Mr. Kirit R. Rathod', 'Mr. Shardul J. Agravat']",2014-02-04T09:53:02Z,http://arxiv.org/abs/1405.6130v1
"""Infographics"" team: Selecting Control Parameters via Maximal Fisher
  Information",Team description paper for RoboCup 2014 Soccer Simulation League 2D.,['Siddharth Pritam'],2014-06-19T04:20:10Z,http://arxiv.org/abs/1406.4943v1
Magnetoresistance of disordered graphene: from low to high temperatures,"We present the magnetoresistance (MR) of highly doped monolayer graphene
layers grown by chemical vapor deposition on 6H-SiC. The magnetotransport
studies are performed on a large temperature range, from $T$ = 1.7 K up to room
temperature. The MR exhibits a maximum in the temperature range $120-240$ K.
The maximum is observed at intermediate magnetic fields ($B=2-6$ T), in between
the weak localization and the Shubnikov-de Haas regimes. It results from the
competition of two mechanisms. First, the low field magnetoresistance increases
continuously with $T$ and has a purely classical origin. This positive MR is
induced by thermal averaging and finds its physical origin in the energy
dependence of the mobility around the Fermi energy. Second, the high field
negative MR originates from the electron-electron interaction (EEI). The
transition from the diffusive to the ballistic regime is observed. The
amplitude of the EEI correction points towards the coexistence of both long and
short range disorder in these samples.","['B. Jabakhanji', 'D. Kazazis', 'W. Desrat', 'A. Michon', 'M. Portail', 'B. Jouault']",2014-06-24T14:35:46Z,http://arxiv.org/abs/1406.6255v1
Advances in Startpoint Theory for quasi-pseudometric spaces,"This paper presents some startpoint (endpoint, fixed point) theorems for
mutli-valued maps that generalize recent results proved by Y. U. Gaba
\cite{rico, ricoo}.",['Yaé Ulrich Gaba'],2014-12-05T10:27:10Z,http://arxiv.org/abs/1503.00344v1
"Magnetic rotational spectroscopy for probing rheology of nanoliter
  droplets and thin films","In-situ characterization of minute amounts of complex fluids is a challenge.
Magnetic Rotational Spectroscopy (MRS) with submicron probes offers flexibility
and accuracy providing desired spatial and temporal resolution in
characterization of nanoliter droplets and thin films when other methods fall
short. MRS analyzes distinct features of the in-plane rotation of a magnetic
probe, when its magnetic moment makes full revolution following an external
rotating magnetic field. The probe demonstrates a distinguishable movement
which changes from rotation to tumbling to trembling as the frequency of
rotation of the driving magnetic field changes. In practice, MRS has been used
in analysis of gelation of thin polymer films, ceramic precursors, and
nanoliter droplets of insect biofluids. MRS is a young field, but it has many
potential applications requiring rheological characterization of scarcely
available, chemically reacting complex fluids.","['Konstantin G. Kornev', 'Yu Gu', 'Pavel Aprelev', 'Alexander Tokarev']",2015-03-17T21:34:58Z,http://arxiv.org/abs/1503.05229v1
"Proximity effect between a topological insulator and a magnetic
  insulator with large perpendicular anisotropy","We report that thin films of a prototype topological insulator,
Bi$_{2}$Se$_{3}$, can be epitaxially grown onto the (0001) surface of
BaFe$_{12}$O$_{19}$(BaM), a magnetic insulator with high Curie temperature and
large perpendicular anisotropy. In the Bi$_2$Se$_3$ thin films grown on
non-magnetic substrates, classic weak antilocalization (WAL) is manifested as
cusp-shaped positive magnetoresistance (MR) in perpendicular magnetic fields
and parabola-shaped positive MR in parallel fields, whereas in
Bi$_{2}$Se$_{3}$/BaM heterostructures the low field MR is parabola-shaped,
which is positive in perpendicular fields and negative in parallel fields. The
magnetic field and temperature dependence of the MR is explained as a
consequence of the suppression of WAL due to strong magnetic interactions at
the Bi$_{2}$Se$_{3}$/BaM interface.","['Wenmin Yang', 'Shuo Yang', 'Qinghua Zhang', 'Yang Xu', 'Shipeng Shen', 'Jian Liao', 'Jing Teng', 'Cewen Nan', 'Lin Gu', 'Young Sun', 'Kehui Wu', 'Yongqing Li']",2015-04-08T11:35:22Z,http://arxiv.org/abs/1504.01922v1
"Large Magnetoresistance over an Extended Temperature Regime in
  Monophosphides of Tantalum and Niobium","We report extremely large magnetoresistance (MR) in an extended temperature
regime from 1.5 K to 300 K in non-magnetic binary compounds TaP and NbP. TaP
exhibits linear MR around $1.8\times 10^4$ at 2 K in a magnetic field of 9
Tesla, which further follows its linearity up to $1.4\times 10^5$ in a magnetic
field of 56 Tesla at 1.5 K. At room temperature the MR for TaP and NbP follows
a power law of the exponent about $1.5$ with the values larger than $300\%$ in
a magnetic field of 9 Tesla. Such large MR in a wide temperature regime is not
likely only due to a resonance of the electron-hole balance, but indicates a
complicated mechanism underneath.","['Chenglong Zhang', 'Cheng Guo', 'Hong Lu', 'Xiao Zhang', 'Zhujun Yuan', 'Ziquan Lin', 'Junfeng Wang', 'Shuang Jia']",2015-07-05T23:30:30Z,http://arxiv.org/abs/1507.01298v1
"Macroscopic evidence of skyrmion lattice inhomogeneity and magnetic
  vortex states in the A-phase of MnSi","The magnetic inhomogeneity of the A-phase in MnSi chiral magnet is identified
for the first time from the precise measurements of transverse
magnetoresistance (MR) anisotropy. The area inside the A-phase (A-phase core)
corresponds to isotropic MR having no confinement to the MnSi crystal lattice.
Per contra, the MR becomes anisotropic both on the border of the A-phase and in
other magnetic phases, the strongest magnetic scattering being observed when
external magnetic field applied along [001] or [00-1] directions. We argue here
that the established MR features prove the presence of two different types of
the skyrmion lattices inside the A-phase, and the dense skyrmion state of the
A-phase core is built from individual skyrmions similar to Abrikosov-type
magnetic vortexes.","['S. V. Demishev', 'I. I. Lobanova', 'N. E. Sluchanko', 'V. V. Glushkov']",2015-07-10T11:48:49Z,http://arxiv.org/abs/1507.02862v1
"An indirect magnetic approach for determining entropy change in
  first-order magnetocaloric materials","Taking into account the phase fraction during transition for the first-order
magnetocaloric materials, an improved isothermal entropy change determination
has been put forward based on the Clausius-Clapeyron (CC) equation. It was
found that the isothermal entropy change value evaluated by our method is in
excellent agreement with those determined from the Maxwell-relation (MR) for
Ni-Mn-Sn Heusler alloys, which usually presents a weak field-induced phase
transforming behavior. In comparison with MR, this method could give rise to a
favorable result derived from few thermomagnetic measurements. More
importantly, we can eliminate the isothermal entropy change overestimation
derived from MR, which always exists in the cases of Ni-Co-Mn-In and MnAs
systems with a prominent field-induced transition. These results confirmed that
such a CC-equation-based method is quite practical and superior to the MR-based
ones in eliminating the spurious spike and reducing measuring cost.","['Kun Xu', 'Zhe Li', 'Yuan-Lei Zhang', 'Chao Jing']",2015-07-22T11:22:58Z,http://arxiv.org/abs/1507.06133v2
L'inégalité de Melin Hörmander en caractéristiques multiples,"We prove here the Melin H\""ormander inequality for operators with multiple
characteristics.","['Bernard Lascar', 'Richard Lascar']",2015-09-01T04:44:29Z,http://arxiv.org/abs/1509.00138v1
On the Achievable Rate of Bi-Static Modulated Re-Scatter Systems,"In ambient re-scatter communications, devices convey information by
modulating and re-scattering the radio frequency signals impinging on their
antennas. In this correspondence, we consider a system consisting of a legacy
modulated continuous carrier multiple-input-multiple-output (MIMO) link and a
multi-antenna modulated re-scatter (MRS) node, where the MRS node modulates and
re-scatters the signal generated by the legacy transmitter. The receiver seeks
to decode both the original message and the information added by the MRS. We
show that the achievable sum rate of this system exceeds that which the legacy
system could achieve alone. We further consider the impact of channel
estimation errors under the least squares channel estimation and study the
achievable rate of the legacy and MRS systems, where a linear minimum mean
square error receiver with successive interference cancellation is utilized for
joint decoding.","['Ruifeng Duan', 'Riku Jäntti', 'Hüseyin Yiğitler', 'Kalle Ruttik']",2016-07-05T14:54:14Z,http://arxiv.org/abs/1607.01284v2
