title,summary,authors,published,link
A solar spectroscopic absolute abundance of argon from RESIK,"Observations of He-like and H-like Ar (Ar XVII and Ar XVIII) lines at 3.949
Angstroms and 3.733 Angstroms respectively with the RESIK X-ray spectrometer on
the CORONAS-F spacecraft, together with temperatures and emission measures from
the two channels of GOES, have been analyzed to obtain the abundance of Ar in
flare plasmas in the solar corona. The line fluxes per unit emission measure
show a temperature dependence like that predicted from theory, and lead to
spectroscopically determined values for the absolute Ar abundance, A(Ar) = 6.44
pm 0.07 (Ar XVII) and 6.49 pm 0.16 (Ar XVIII) which are in agreement to within
uncertainties. The weighted mean is 6.45 pm 0.06, which is between two recent
compilations of the solar Ar abundance and suggest that the photospheric and
coronal abundances of Ar are very similar.","['J. Sylwester', 'B. Sylwester', 'K. J. H. Phillips', 'V. D. Kuznetsov']",2010-07-21T07:52:51Z,http://arxiv.org/abs/1007.3574v1
Generalized perfect numbers,"In this paper some new ways of generalizing perfect numbers are investigated,
numerical results are presented and some conjectures are established.","['Antal Bege', 'Kinga Fogarasi']",2010-08-01T07:49:56Z,http://arxiv.org/abs/1008.0155v1
"Double Andreev Reflections in Type-II Weyl Semimetal-Superconductor
  Junctions","We study the Andreev reflections (ARs) at the interface of the type-II Weyl
semimetal-superconductor junctions and find double ARs when the superconductor
is put in the Weyl semimetal band tilting direction, which is similar to the
double reflections of light in anisotropic crystals. The directions of the
double (retro and specular) ARs are symmetric about the normal due to the
hyperboloidal Fermi surface near the Weyl nodes, but with different AR
amplitudes depending on the direction and energy of the incident electron. When
the normal direction of the Weyl semimetal-superconductor interface is changed
from parallel to perpendicular with the tilt direction, the double ARs
gradually evolve from one retro-AR and one specular AR, passing through double
retro-ARs, one specular AR and one retro-AR, into one retro AR and one normal
reflection, resulting in an anisotropic conductance which can be observed in
experiments.","['Zhe Hou', 'Qing-Feng Sun']",2017-05-02T11:01:19Z,http://arxiv.org/abs/1705.00904v1
Metagroups and their smashed twisted wreath products,"In this article nonassociative metagroups are studied. Different types of
smashed products and smashed twisted wreath products are scrutinized.
Extensions of central metagroups are studied.",['S. V. Ludkowski'],2018-09-08T13:41:30Z,http://arxiv.org/abs/1809.02801v1
Conformally related Douglas metrics are Randers,We show that two-dimensional conformally related Douglas metrics are Randers,"['Vladimir S. Matveev', 'Samaneh Saberali']",2019-07-11T12:09:11Z,http://arxiv.org/abs/1907.05134v1
Quantifiers as Adjoint in Probability,"Using the Kleisi category of the Giry monad the deterministic existential and
universal quantifiers are generalized to incorporate nondeterminism. These
probabilistic quantifiers are quantified over the points of the category which
are probability measures.",['Kirk Sturtz'],2012-08-14T18:22:58Z,http://arxiv.org/abs/1208.2938v1
Refinements of the Rogers-Ramanujan identities,"Refinements of the classical Rogers-Ramanujan identities are given in which
some parts are weighted. Combinatorial interpretations refining MacMahon's
results are corollaries.","[""Kathleen O'Hara"", 'Dennis Stanton']",2014-10-21T19:51:31Z,http://arxiv.org/abs/1410.5803v1
Cohomologies of nonassociative metagroup algebras,"Cohomologies of nonassociative metagroup algebras are investigated.
Extensions of metagroup algebras are studied. Examples are given.",['Sergey V. Ludkowski'],2017-06-29T16:30:42Z,http://arxiv.org/abs/1706.09836v1
Cellularity of endomorphism algebras of Young permutation modules,"It is shown that the endomorphism algebra of an arbitrary Young permutation
module is cellular. Those are are quasi-hereditary are then determined.",['Stephen Donkin'],2020-06-03T13:20:05Z,http://arxiv.org/abs/2006.02259v1
"Adapting Nielsen's Usability Heuristics to the Context of Mobile
  Augmented Reality","Augmented reality (AR) is an emerging technology in mobile app design during
recent years. However, usability challenges in these apps are prominent. There
are currently no established guidelines for designing and evaluating
interactions in AR as there are in traditional user interfaces. In this work,
we aimed to examine the usability of current mobile AR applications and
interpreting classic usability heuristics in the context of mobile AR.
Particularly, we focused on AR home design apps because of their popularity and
ability to incorporate important mobile AR interaction schemas. Our findings
indicated that it is important for the designers to consider the unfamiliarity
of AR technology to the vast users and to take technological limitations into
consideration when designing mobile AR apps. Our work serves as a first step
for establishing more general heuristics and guidelines for mobile AR.","['Audrey Labrie', 'Jinghui Cheng']",2020-08-07T13:32:18Z,http://arxiv.org/abs/2008.03174v1
Model-based bias correction for short AR(1) and AR(2) processes,"The class of autoregressive (AR) processes is extensively used to model
temporal dependence in observed time series. Such models are easily available
and routinely fitted using freely available statistical software like R. A
potential caveat in analyzing short time series is that commonly applied
estimators for the coefficients of AR processes are severely biased. This paper
suggests a model-based approach for bias correction of well-known estimators
for the coefficients of first and second-order stationary AR processes, taking
the sampling distribution of the original estimator into account. This is
achieved by modeling the relationship between the true and estimated AR
coefficients using weighted orthogonal polynomial regression, fitted to a huge
number of simulations. The finite-sample distributions of the new estimators
are approximated using transformations of skew-normal densities and their
properties are demonstrated by simulations and in the analysis of a real
ecological data set. The new estimators are easily available in our
accompanying R-package ARbiascorrect for time series of length n = 10, 11, ...
, 50, where original estimates are found using exact or conditional maximum
likelihood, Burg's method or the Yule-Walker equations.","['Sigrunn H. Sørbye', 'Pedro G. Nicolau', 'Håvard Rue']",2020-10-12T17:18:57Z,http://arxiv.org/abs/2010.05870v1
"Finite Dimensional Nilpotent Leibniz Algebras with Isomorphic Maximal
  Subalgebras","Nilpotent Leibniz algebras with isomorphic maximal subalgebras are
considered. The algebras are classified for coclass zero, one, and two. The
results are field dependent.",['Lindsey Farris'],2022-05-25T19:43:18Z,http://arxiv.org/abs/2205.13027v1
Abelian subgroups of Helly groups,"We observe that abelian subgroups of Helly groups are finitely generated, and
consequently, soluble subgroups of Helly groups are virtually abelian.",['Motiejus Valiunas'],2022-10-20T10:28:00Z,http://arxiv.org/abs/2210.11148v1
On some interesting tasks from classical theory of numbers,"Expressions of type $(p^q-1)/(p-1)$ and $a^2+ab+b^2$, where $a, b$ are
natural and $p, q$ are prime numbers, are studied.",['Zurab Aghdgomelashvili'],2023-02-03T12:17:45Z,http://arxiv.org/abs/2302.01685v1
Degree of the subspace variety,"Subspace varieties are algebraic varieties whose elements are tensors with
bounded multilinear rank. In this paper, we compute their degrees by computing
their volumes.","['Paul Breiding', 'Pierpaola Santarsiero']",2024-02-19T15:21:01Z,http://arxiv.org/abs/2402.12217v1
Why is a flare-rich active region CME-poor?,"Solar active regions (ARs) are the major sources of two kinds of the most
violent solar eruptions, namely flares and coronal mass ejections (CMEs). The
largest AR in the past 24 years, NOAA AR 12192, crossed the visible disk from
2014 October 17 to 30, unusually produced more than one hundred flares,
including 32 M-class and 6 X-class ones, but only one small CME. Flares and
CMEs are believed to be two phenomena in the same eruptive process. Why is such
a flare-rich AR so CME-poor? We compared this AR with other four ARs; two were
productive in both and two were inert. The investigation of the photospheric
parameters based on the SDO/HMI vector magnetogram reveals that the flare-rich
AR 12192, as the other two productive ARs, has larger magnetic flux, current
and free magnetic energy than the two inert ARs, but contrast to the two
productive ARs, it has no strong, concentrated current helicity along both
sides of the flaring neutral line, indicating the absence of a mature magnetic
structure consisting of highly sheared or twisted field lines. Furthermore, the
decay index above the AR 12192 is relatively low, showing strong constraint.
These results suggest that productive ARs are always large and have enough
current and free energy to power flares, but whether or not a flare is
accompanied by a CME is seemingly related to (1) if there is mature sheared or
twisted core field serving as the seed of the CME, (2) if the constraint of the
overlying arcades is weak enough.","['Lijuan Liu', 'Yuming Wang', 'Jingxiu Wang', 'Chenglong Shen', 'Pinzhong Ye', 'Rui Liu', 'Jun Chen', 'Quanhao Zhang', 'S. Wang']",2016-07-26T03:48:01Z,http://arxiv.org/abs/1607.07531v1
